ID,PlayerID,Name,Age,Nationality,International Reputation,Jersey Number
7027,214630,A. Barrios,27,Chile,1,8
7028,187238,D. Jiménez,29,Mexico,1,9
7029,200807,K. Freeman,26,Wales,1,18
7030,202855,Tan Long,30,China PR,1,29
7031,215143,J. Sills,31,Argentina,1,21
7032,162407,M. Jakobsen,32,Denmark,1,22
7033,230247,Jadson Castrelo,34,Brazil,1,19
7034,173671,K. McFadzean,31,England,1,5
7035,206440,M. Baudry,28,Congo,1,3
7036,218216,F. Ben Mustapha,29,Tunisia,1,1
7037,172648,S. Blondelle,32,Belgium,1,22
7038,200553,Nam Joon Jae,30,Korea Republic,1,7
7039,136553,Lee Dong Gook,39,Korea Republic,3,20
7040,157801,N. Pulzetti,34,Italy,1,7
7041,239465,M. Chrien,22,Slovakia,1,21
7042,192617,T. Perthel,29,Germany,1,24
7043,204138,R. Ligeon,26,Netherlands,1,15
7044,205674,Fran Carbia,26,Spain,1,11
7045,209002,M. Sayouba,25,Ivory Coast,1,23
7046,213354,T. Margasov,26,Russia,1,34
7047,230506,Adão Salvadaldo,34,Brazil,1,11
7048,232810,T. Kida,23,Japan,1,5
7049,182122,Zou Zheng,30,China PR,1,25
7050,190826,M. Hornschuh,27,Germany,1,16
7051,212075,A. Nabbout,25,Australia,1,19
7052,232811,J. Amano,26,Japan,1,14
7053,188779,L. DeVere,28,Australia,1,3
7054,189035,N. Giani,32,Italy,1,5
7055,192363,M. Fenger,27,Denmark,1,13
7056,213868,J. Castelletto,23,Cameroon,1,15
7057,214380,Y. Hinestroza,33,Colombia,1,14
7058,222572,Iván Villar,20,Spain,1,26
7059,224876,M. Curado,23,Argentina,1,2
7060,226668,N. Mazzola,28,Argentina,1,18
7061,228716,Kevin,25,Spain,1,20
7062,199277,M. Jonckheere,28,Belgium,1,20
7063,203885,C. Alhadhur,26,Comoros,1,32
7064,213614,S. Gustafson,23,Sweden,1,8
7065,222830,F. Grillo,25,Argentina,1,26
7066,231535,C. Borthwick-Jackson,21,England,1,3
7067,211056,Luis Valcarce,25,Spain,1,14
7068,221552,S. Heltne Nilsen,26,Norway,1,6
7069,222576,Pleguezuelo,21,Spain,1,53
7070,183920,R. Sukuta-Pasu,28,Germany,1,19
7071,184944,Charles,33,Brazil,1,8
7072,201841,N. Dussenne,26,Belgium,1,2
7073,203377,A. Tighadouini,25,Morocco,1,11
7074,223857,O. Salinas,30,Chile,1,19
7075,228209,S. Ntshangase,25,South Africa,1,10
7076,233329,M. Villanueva,25,Venezuela,1,14
7077,171377,L. López,34,Mexico,1,23
7078,179569,R. Majewski,31,Poland,1,10
7079,188017,A. Pomini,37,Italy,1,22
7080,189553,Lillo,29,Spain,1,16
7081,192369,H. Bernardello,31,Argentina,1,5
7082,213618,D. Vallejos,28,Chile,1,27
7083,233074,Borja Domínguez,26,Spain,1,7
7084,182130,K. Németh,29,Hungary,1,9
7085,191090,T. Adeyemi,26,England,1,24
7086,217203,L. Sánchez,31,Argentina,1,16
7087,169843,B. Turner,29,England,1,6
7088,244339,I. Laki?evi?,24,Serbia,1,33
7089,194163,J. Raitala,29,Finland,1,22
7090,131444,R. Würtz,34,Denmark,1,8
7091,199284,D. Hediger,31,Switzerland,1,17
7092,228980,M. Tirpan,24,Belgium,1,25
7093,170612,V. Basha,27,Albania,1,10
7094,201845,M. Terki,26,Algeria,1,14
7095,243829,D. Calderón Caicedo,28,Colombia,1,18
7096,202102,Yu Hai,31,China PR,1,21
7097,50294,S. Camara,35,Senegal,2,19
7098,186998,W. Yarbrough,29,United States,1,25
7099,201079,L. Laverone,29,Italy,1,37
7100,197496,Y. Al Mosailem,34,Saudi Arabia,1,1
7101,199800,Z. Bergdich,29,Morocco,1,21
7102,212088,M. Abdul Shafy,33,Egypt,1,13
7103,191096,K. Hyland,29,Trinidad & Tobago,1,88
7104,241785,V. Amiri,30,Iran,1,9
7105,244345,D. Manos,23,Greece,1,33
7106,204922,A. Leitner,24,Austria,1,1
7107,209018,Baraka,31,Brazil,1,5
7108,223610,David Concha,21,Spain,1,29
7109,226170,E. Amor,23,Argentina,1,32
7110,173178,Manolo Reina,33,Spain,1,1
7111,239738,J. Angulo,20,Mexico,1,4
7112,188538,V. Sasso,27,France,1,6
7113,232571,S. Nakatani,22,Japan,1,20
7114,238971,M. Niemeyer,22,Germany,1,19
7115,181371,Léo Silva,32,Brazil,1,4
7116,202620,R. Boateng,25,Ghana,1,14
7117,227964,Lucas Venuto,23,Brazil,1,11
7118,231292,J. Lewis,20,Northern Ireland,1,11
7119,171900,F. Schönheim,31,Germany,1,34
7120,210557,Nuno Campos,25,Portugal,1,2
7121,213885,S. Slavchev,24,Bulgaria,1,6
7122,229245,P. Corral,26,Chile,1,29
7123,200574,Kim Won Il,31,Korea Republic,1,37
7124,203902,A. Luna,26,Uruguay,1,21
7125,157310,S. Marveaux,32,France,2,39
7126,225150,A. Araujo,21,Portugal,1,7
7127,230526,Kaio Figueiras,26,Brazil,1,14
7128,192126,N. Bahoui,27,Sweden,1,11
7129,205951,Rafinha,36,Brazil,1,8
7130,144511,L. Greco,31,Italy,2,19
7131,189311,T. Hateley,28,England,1,6
7132,207744,A. Youga,25,Central African Rep.,1,18
7133,212608,J. Mombris,30,Madagascar,1,23
7134,221312,A. Pérez,24,Colombia,1,25
7135,225152,R. Mühren,29,Netherlands,1,11
7136,200577,Lee Yong,31,Korea Republic,2,2
7137,214401,H. Urrego,25,Colombia,1,15
7138,163201,M. McGovern,33,Northern Ireland,1,23
7139,219522,J. Ledesma,25,Argentina,1,1
7140,225666,D. Nagy,23,Hungary,1,18
7141,233090,J. Torres,21,Argentina,1,18
7142,241026,T. Chancalay,19,Argentina,1,12
7143,194946,Pacheco,34,Canada,1,8
7144,200067,Z. Diallo,31,France,1,5
7145,135043,A. Lindegaard,34,Denmark,2,22
7146,219523,J. Aguirre,26,Argentina,1,20
7147,229251,V. Mogos,25,Romania,1,14
7148,211844,N. Gavory,23,France,1,24
7149,173444,G. Barnes,29,Jamaica,1,7
7150,245124,D. Jovanovic,19,Serbia,1,99
7151,245380,L. Kehinde,24,Nigeria,1,29
7152,246404,J. Cifuente,25,Ecuador,1,9
7153,220805,A. Castro,24,Colombia,1,20
7154,238981,T. Schwede,24,Germany,1,19
7155,193157,J. van der Linden,27,Netherlands,1,5
7156,202630,A. Kochenkov,31,Russia,1,77
7157,140422,A. Baptiste,32,England,1,15
7158,210566,L. Chiaretti,30,Brazil,1,20
7159,214406,A. Acevedo,35,Chile,1,3
7160,232582,W. Andrade,33,Argentina,1,2
7161,178310,S. Iacoponi,31,Italy,1,2
7162,183686,M. de Luna,30,Mexico,1,33
7163,205447,M. Kuhn,26,Germany,1,20
7164,140423,J. Buxton,33,England,1,3
7165,214151,J. Mahecha,30,Colombia,1,24
7166,223879,L. Ramos,28,Argentina,1,29
7167,236167,Freddy Cardouso,30,Brazil,1,17
7168,209800,M. Herrera,29,Mexico,1,22
7169,211848,B. Zolinski,26,Germany,1,31
7170,237448,A. Delamea,27,Slovenia,1,19
7171,237960,Mama Baldé,22,Guinea Bissau,1,50
7172,239752,S. Schäfer,24,Germany,1,14
7173,169609,J. Grounds,30,England,1,29
7174,244617,M. Chirinos,23,Honduras,1,33
7175,210826,L. Gallegos,26,Chile,1,18
7176,222346,Shi Ke,25,China PR,1,5
7177,227978,M. Mehlem,20,Germany,1,6
7178,190602,R. Brosco,27,Italy,1,23
7179,204427,S. Parker,25,Germany,1,9
7180,211595,G. Evans,23,England,1,17
7181,214411,N. Maturana,24,Chile,1,14
7182,166539,D. Etienne Jr.,21,Haiti,1,7
7183,12940,E. Pogatetz,35,Austria,2,4
7184,213644,A. Geipl,26,Germany,1,8
7185,214412,P. Magalhães,28,Chile,1,14
7186,235916,V. Mantovani,22,Italy,1,5
7187,241804,O. Noorafkan,21,Iran,1,7
7188,199053,R. Bocalon,29,Italy,1,24
7189,234381,J. Müller,24,Germany,1,18
7190,244621,Vinícius,23,Brazil,1,95
7191,199566,M. Nelom,27,Netherlands,1,18
7192,207502,R. Kristiansen,30,Norway,1,21
7193,208782,M. van der Hart,24,Netherlands,1,16
7194,137359,C. Lepoint,33,Belgium,1,15
7195,205455,A. Weis,28,Germany,1,33
7196,216463,H. Sakhi,22,Morocco,1,21
7197,224143,Querol,29,Spain,1,7
7198,230287,Adão Morrinhos,26,Brazil,1,11
7199,234383,M. Schubert,20,Germany,1,1
7200,202896,M. Ureña,28,Costa Rica,1,21
7201,210832,M. Branderhorst,24,Netherlands,1,31
7202,214416,I. Díaz,28,Chile,1,16
7203,231056,S. Marinovi?,26,New Zealand,1,1
7204,182160,E. Knudtzon,29,Norway,1,11
7205,211857,Alex Muñoz,23,Spain,1,24
7206,212625,D. Kinsombi,22,Germany,1,6
7207,221841,A. Armstrong,21,England,1,7
7208,236177,Heitor Mutto,26,Brazil,1,17
7209,204946,Y. Otsu,28,Japan,1,9
7210,223122,C. Osmanpa?a,30,Turkey,1,88
7211,229010,S. Amallah,21,Belgium,1,10
7212,125586,S. Andersen,36,Denmark,1,1
7213,191378,S. Kurata,29,Japan,1,10
7214,193426,M. Beister,27,Germany,1,9
7215,208019,D. Bain,24,France,1,21
7216,216467,J. Payne,23,England,1,10
7217,241811,Sergio Gómez,17,Spain,1,17
7218,193427,F. Berenguer,29,France,1,27
7219,193939,B. Kee,27,Northern Ireland,1,29
7220,235156,J. Dunne,20,Republic of Ireland,1,3
7221,140181,H. Sogahata,38,Japan,1,21
7222,206485,R. Camacho,27,France,1,4
7223,223637,A. Polo,23,Peru,1,14
7224,188821,S. Camille,32,France,1,4
7225,142998,C. Muñoz,41,Argentina,1,1
7226,225174,D. Louiserre,23,France,1,6
7227,194198,J. Delle,28,France,1,13
7228,200087,A. Piech,33,Poland,1,29
7229,169623,P. Hartley,30,England,1,6
7230,243607,D. Pineda,22,El Salvador,1,11
7231,215192,G. Díaz,30,Argentina,1,24
7232,238232,Han Kwang Song,19,Korea DPR,1,27
7233,193688,N. Backman,29,Sweden,1,3
7234,228505,P. Pentz,21,Austria,1,32
7235,241049,Gorosabel,21,Spain,1,18
7236,188825,A. Kashi,29,Algeria,1,6
7237,200346,M. ?yro,25,Poland,1,19
7238,201114,B. Paw?owski,25,Poland,1,11
7239,204442,D. Mohamed,29,France,1,11
7240,225434,S. Salazar,22,Colombia,1,13
7241,222875,J. Kayembe,23,Belgium,1,8
7242,230299,Arthur Silbeira,34,Brazil,1,11
7243,203164,M. Kegel,28,Germany,1,10
7244,222876,J. Smith,23,England,1,12
7245,223132,K. Kele?,30,Turkey,1,89
7246,228508,F. Kalig,25,Germany,1,4
7247,177564,Bellvís,33,Spain,1,16
7248,203933,H. Lybohy,34,Ivory Coast,1,27
7249,140445,S. MacLean,35,Scotland,1,18
7250,213917,Fábio Cardoso,24,Portugal,1,3
7251,216477,T. Nedelev,25,Bulgaria,1,8
7252,229533,Mesquita,27,Portugal,1,28
7253,237469,Nouhou,21,Cameroon,1,14
7254,178077,M. Uslu,30,Turkey,1,54
7255,181917,L. Noriega,33,Mexico,1,8
7256,201886,S. Xulu,26,South Africa,1,15
7257,202910,D. Mitov Nilsson,27,FYR Macedonia,1,91
7258,214942,Héctor,22,Spain,1,19
7259,221854,Wu Xinghan,25,China PR,1,17
7260,227998,D. Badji,25,Senegal,1,16
7261,163998,T. Tzimopoulos,32,New Zealand,1,4
7262,231070,B. Pittón,25,Argentina,1,14
7263,186270,G. Ghazaryan,30,Armenia,1,9
7264,187550,Eduardo Neto,29,Brazil,1,15
7265,221855,Liu Binbin,25,China PR,1,21
7266,229023,P. Eze,25,Nigeria,1,34
7267,236191,Enzio Julião,34,Brazil,1,11
7268,236447,R. Peña,21,Venezuela,1,21
7269,191135,L. Wakalible,27,Ivory Coast,1,11
7270,199840,Marco Matias,29,Portugal,1,19
7271,225440,C. Embalo,23,Guinea Bissau,1,11
7272,227232,F. Sotoca,27,France,1,7
7273,229280,K. Hoggas,26,France,1,20
7274,232608,H. Abe,28,Japan,1,8
7275,184480,H. Robson-Kanu,29,Wales,1,4
7276,230817,José Machín,21,Equatorial Guinea,1,10
7277,238497,M. Spielmann,22,Switzerland,1,33
7278,176801,M. Emnes,30,Netherlands,1,14
7279,244385,G. Bushchan,24,Ukraine,1,1
7280,214690,O. Hernández,23,Chile,1,10
7281,216482,B. Pelé,26,France,1,11
7282,239010,Delmás,23,Spain,1,22
7283,187298,H. Rodríguez,28,Mexico,1,27
7284,140451,M. Kightly,32,England,2,7
7285,211363,T. Lockyer,23,Wales,1,4
7286,225187,P. van Amersfoort,22,Netherlands,1,19
7287,230308,L. Balanta,27,Colombia,1,7
7288,242340,A. Mulenga,28,Zambia,1,17
7289,221605,A. Jeremejeff,24,Sweden,1,9
7290,224165,J. Huentelaf,29,Chile,1,8
7291,231077,M. Frýdek,26,Czech Republic,1,17
7292,209830,Q. Beunardeau,24,France,1,24
7293,219558,G. Koomson,23,Ghana,1,22
7294,172198,J. Moulin,32,France,1,30
7295,176038,J. Akpala,31,Nigeria,1,17
7296,182694,J. Mattock,28,England,1,3
7297,194726,J. Ahlmann,27,Denmark,1,3
7298,202663,D. Horgan,25,Republic of Ireland,1,7
7299,234151,David Carmona,21,Spain,1,12
7300,191655,Kim Seung Gyu,27,Korea Republic,2,18
7301,215208,E. Isnaldo,24,Argentina,1,11
7302,224424,R. Neudecker,21,Germany,1,20
7303,238504,A. Bassi,20,Morocco,1,10
7304,244648,M. Bara?,23,Croatia,1,4
7305,214441,A. Contreras,25,Chile,1,3
7306,233897,M. Fall,26,Senegal,1,70
7307,244393,Gonzalo Villar,20,Spain,1,10
7308,183465,J. Rodwell,27,England,2,5
7309,214187,C. Bejarano,33,Equatorial Guinea,1,1
7310,220075,M. Kanno,23,Saudi Arabia,1,28
7311,229803,E. Taffertshofer,23,Germany,1,20
7312,235947,J. Brunetta,21,Argentina,1,17
7313,239787,G. Torres,22,Colombia,1,7
7314,184747,C. Martin,29,Scotland,1,29
7315,193195,N. Ben Khalifa,26,Switzerland,1,25
7316,231596,J. Contreras,23,Venezuela,1,12
7317,138413,M. Kilgallon,34,England,1,6
7318,214957,H. Osorio,30,Colombia,1,24
7319,234413,F. Müller,25,Germany,1,25
7320,234925,K. Pierie,17,Netherlands,1,5
7321,219566,F. Friday,23,Nigeria,1,54
7322,243630,J. David,18,Canada,1,19
7323,208047,Kim In Seong,28,Korea Republic,1,7
7324,225455,V. Dávila,20,Chile,1,26
7325,232623,Y. Ideguchi,21,Japan,1,6
7326,192431,Mario Ortíz,29,Spain,1,23
7327,192687,Roberson,29,Brazil,1,11
7328,205232,D. McGeouch,25,Scotland,1,8
7329,215216,A. Niz,30,Argentina,1,4
7330,225200,Kike Barja,21,Spain,1,19
7331,231601,Dalmau,24,Spain,1,9
7332,240561,G. Bouzoukis,20,Greece,1,18
7333,214194,A. Correa,24,Colombia,1,3
7334,221619,V. Cabrera,25,Argentina,1,2
7335,182451,Cheng Yuelei,30,China PR,1,1
7336,202676,A. Taggart,25,Australia,1,9
7337,224436,S. Väisänen,24,Finland,1,15
7338,225204,Raúl Guti,21,Spain,1,14
7339,114356,M. Wölfli,35,Switzerland,1,1
7340,193716,D. Wilson,26,Scotland,1,4
7341,200629,A. Santurro,26,Italy,1,29
7342,208309,I. Cissé,24,Guinea,1,44
7343,223157,A. Novakovich,21,United States,1,9
7344,172470,N. Pedersen,30,Denmark,1,9
7345,189110,P. Hanlon,28,Scotland,1,4
7346,193206,O. Lee,26,England,1,8
7347,209335,K. Haugen,24,Norway,1,28
7348,233911,Matos,23,Spain,1,16
7349,192439,M. Davidson,30,Scotland,1,8
7350,215480,A. Boljevi?,22,Montenegro,1,7
7351,232120,S. Moore,21,United States,1,19
7352,232376,T. Aoki,28,Japan,1,16
7353,238008,J. Elliott,22,England,1,3
7354,197817,H. Mosquera,31,Colombia,1,23
7355,201401,Campabadal,25,Spain,1,22
7356,214201,C. Alzáte,30,Colombia,1,30
7357,214969,F. Godoy,28,Argentina,1,15
7358,230074,E. Kwateng,21,France,1,25
7359,204475,Lobato,29,Spain,1,19
7360,238779,J. Verlaat,22,Netherlands,1,4
7361,179899,A. Skúlason,31,Iceland,1,23
7362,190651,M. Martínez,34,Argentina,1,3
7363,208316,A. Blomqvist,26,Sweden,1,23
7364,213948,D. Holmes,23,United States,1,23
7365,224956,D. Crowley,20,England,1,14
7366,234172,B. Bese,24,Hungary,1,25
7367,240060,M. Aarons,18,England,1,37
7368,237245,E. Segura,21,Colombia,1,2
7369,174013,Olmo,33,Spain,1,4
7370,183741,M. Zullo,29,Australia,1,7
7371,212158,O. Osawe,24,Nigeria,1,14
7372,213694,K. Gorré,23,Netherlands,1,11
7373,223934,B. Yard?mc?,25,Turkey,1,26
7374,229054,L. Gör,27,Turkey,1,53
7375,230334,Jessé Ferdeira,26,Brazil,1,13
7376,237502,D. Johnsen,20,Norway,1,41
7377,239550,A. Gravillon,20,France,1,5
7378,240574,A. Brighenti,30,Italy,1,9
7379,195262,A. Grimaldi,27,Germany,1,10
7380,215999,D. Díaz,32,Chile,1,2
7381,201408,S. D'Elia,29,Italy,1,6
7382,221376,A. Pulji?,30,Croatia,1,66
7383,238784,B. Rother,21,Germany,1,6
7384,239808,M. Sá?ek,21,Czech Republic,1,16
7385,206529,F. Boli,24,Ivory Coast,1,10
7386,214721,F. Falcone,28,Argentina,1,28
7387,228033,Chi Zhongguo,28,China PR,1,6
7388,233409,R. Gumny,20,Poland,1,2
7389,223426,B. Zech,27,Austria,1,23
7390,228290,J. Laporte,24,France,1,15
7391,231874,J. Horn,21,Germany,1,23
7392,183490,J. van den Bergh,31,Germany,1,15
7393,183746,A. Vršajevi?,32,Bosnia Herzegovina,1,2
7394,186562,J. Magennis,27,Northern Ireland,1,21
7395,208323,C. Rivieyran,27,France,1,2
7396,243907,D. Koita,18,France,1,4
7397,208324,P. Polomat,24,France,1,3
7398,212932,Y. Ono,25,Japan,1,40
7399,222660,Hwang Hyun Soo,22,Korea Republic,1,2
7400,232132,Joaquín,22,Spain,1,2
7401,232388,Vitor Costa,24,Brazil,1,6
7402,203461,H. Kryeziu,25,Kosovo,1,71
7403,220357,J. Bajandouh,25,Saudi Arabia,1,15
7404,223686,T. Wellenreuther,22,Germany,1,1
7405,242374,M. Barrow,19,Gambia,1,99
7406,187334,L. Hallenius,29,Sweden,1,9
7407,229575,D. Mancini,21,Argentina,1,7
7408,176583,L. Álvarez,33,Uruguay,1,1
7409,209608,D. Burbano,30,Colombia,1,11
7410,215240,M. Fissore,27,Argentina,1,8
7411,165064,J. Promes,34,Netherlands,1,3
7412,237000,R. Cannon,20,United States,1,2
7413,239048,H. Akbunar,24,Turkey,1,7
7414,241096,S. Tonali,18,Italy,1,4
7415,190408,M. Reginiussen,30,Norway,1,7
7416,204489,S. Elbers,26,Netherlands,1,25
7417,212169,J. Michel,26,France,1,8
7418,216265,U. Ikpeazu,23,England,1,19
7419,237257,J. Yueill,21,United States,1,14
7420,243401,André Vidigal,19,Portugal,1,7
7421,184777,E. Herrera,29,Mexico,1,11
7422,206538,K. Stewart,24,England,1,6
7423,214730,I. González,28,Chile,1,1
7424,224970,J. Dompé,22,France,1,11
7425,193482,Zequinha,31,Portugal,1,87
7426,231627,U. Sadiq,21,Nigeria,1,9
7427,146636,José Juan,39,Spain,1,1
7428,216268,D. Watmore,24,England,1,14
7429,230860,D. Poha,21,France,1,28
7430,177100,T. Werner,32,Germany,2,42
7431,224205,M. Barbieri,27,Argentina,1,11
7432,190669,O. Jansson,27,Sweden,1,1
7433,203982,J. Valencia,32,Colombia,1,6
7434,205518,Y. Croizet,26,France,1,10
7435,220878,M. Cacutalua,23,Germany,1,21
7436,228814,A. Green,19,England,1,37
7437,166862,J. Wright,32,England,1,13
7438,122574,S. Whittaker,34,Scotland,1,3
7439,197839,Leonardo,30,Brazil,1,22
7440,209359,B. O'Neill,24,Australia,1,13
7441,216271,J. van Aken,24,Netherlands,1,4
7442,222671,Everaldo,26,Brazil,1,9
7443,228815,T. Roberts,19,Wales,1,22
7444,241103,Z. Vanheusden,18,Belgium,1,3
7445,208592,M. Delgado,23,United States,1,18
7446,162512,S. Cuthbert,31,Scotland,1,5
7447,170448,J. Zimmermann,33,Germany,1,37
7448,211409,Nixon,25,Brazil,1,11
7449,176849,P. Gibaud,30,France,1,29
7450,179665,A. Pilkington,30,Republic of Ireland,1,26
7451,219090,R. Osorio,23,Chile,1,20
7452,230866,K. Mahlasela,27,South Africa,1,17
7453,237010,Deng Hanwen,23,China PR,1,23
7454,240082,M. Lysov,20,Russia,1,84
7455,202708,L. Palun,29,Gabon,1,8
7456,139476,D. Gerken,33,England,1,1
7457,210644,E. Marcondes,23,Denmark,1,17
7458,163796,S. Darbion,34,France,1,8
7459,230356,Ataúlfo Anjos,26,Brazil,1,15
7460,237524,S. Kaba,23,Guinea,1,18
7461,237780,K. Yamamura,28,Japan,1,24
7462,219605,C. Cuevas,23,Chile,1,23
7463,223957,L. Pirard,23,Belgium,1,21
7464,232661,M. Bareiro,23,Argentina,1,5
7465,177877,J. Torres,30,United States,1,23
7466,181205,A. Hloušek,29,Czech Republic,1,14
7467,193749,P. Mlapa,27,Togo,1,26
7468,170966,C. Esquivel,36,Mexico,1,7
7469,198103,J. Leist,30,Germany,1,5
7470,199384,F. Koch,29,Austria,1,26
7471,212440,Jung Seok Hwa,27,Korea Republic,1,7
7472,221144,Alain Oyarzun,24,Spain,1,15
7473,229336,A. Grgi?,21,Switzerland,1,14
7474,236248,B. Woodburn,18,Wales,1,19
7475,171992,Juan Carlos,30,Spain,1,1
7476,191192,D. Petrucci,26,Italy,1,8
7477,204761,G. Hall,26,England,1,4
7478,220889,Guille Donoso,22,Spain,1,25
7479,244185,S. Mraz,21,Slovakia,1,66
7480,200922,S. Schipplock,29,Germany,2,36
7481,208602,Y. van Nieff,25,Netherlands,1,10
7482,224986,Jesús Valentín,26,Spain,1,4
7483,236506,M. Senesi,21,Argentina,1,6
7484,197851,A. Hayashi,31,Japan,1,33
7485,202459,J. Drost,25,Netherlands,1,18
7486,223195,O. Ovac?kl?,29,Turkey,1,77
7487,229851,A. Al Bulayhi,28,Saudi Arabia,1,5
7488,173531,B. Amos,28,England,1,13
7489,235996,N. Moumi Ngamaleu,23,Cameroon,1,13
7490,214493,J. Aguirre,31,Colombia,1,16
7491,233437,S. Hlanti,28,South Africa,1,18
7492,173533,D. Button,29,England,1,27
7493,177885,K. Özer,30,Turkey,1,7
7494,189661,Álvaro,27,Spain,1,20
7495,212958,K. Opare,27,United States,1,6
7496,216286,J. Andersen,25,Denmark,1,8
7497,220126,M. Diagne,24,Senegal,1,4
7498,221662,S. Skrabb,23,Finland,1,6
7499,223710,V. Muriqi,24,Kosovo,1,94
7500,234462,H. Y?lmaz,34,Turkey,1,1
7501,237023,Y. Merdji,24,France,1,9
7502,246239,J. Matoušek,20,Czech Republic,1,16
7503,184031,Licá,29,Portugal,1,7
7504,188383,P. Valdivia,30,France,1,8
7505,198624,J. Shaughnessy,25,Republic of Ireland,1,5
7506,212192,J. Green,23,United States,1,16
7507,229856,J. Parraguez,28,Chile,1,9
7508,190176,Marc Pedraza,31,Spain,1,6
7509,196064,Q. Antipas,34,Zimbabwe,1,80
7510,198625,S. Bain,26,Scotland,1,12
7511,202465,R. Towell,26,Republic of Ireland,1,13
7512,210401,C. Donis,23,Greece,1,8
7513,214753,J. Muñoz,30,Chile,1,11
7514,239073,C. Antwi-Adjej,24,Germany,1,22
7515,220386,Iván Rodríguez,22,Spain,1,29
7516,226786,A. Bono,24,United States,1,25
7517,232162,S. Ugarkovi?,23,Australia,1,6
7518,242146,C. Gonzalez,28,Chile,1,17
7519,184290,T. Pekhart,29,Czech Republic,1,17
7520,194018,J. Collins,27,Republic of Ireland,1,19
7521,201955,M. Haïdara,25,France,1,21
7522,210147,M. Al Harbi,30,Saudi Arabia,1,31
7523,229091,B. Peacock-Farrell,21,Northern Ireland,1,1
7524,236259,S. Peña,22,Peru,1,16
7525,240099,K. Rüegg,19,Switzerland,1,22
7526,244963,Ivanildo Fernandes,22,Portugal,1,14
7527,204260,F. Raspentino,29,France,1,11
7528,211428,Etxeberría,23,Spain,1,22
7529,230372,Helito Caldeira,34,Brazil,1,20
7530,236260,A. Santamaría,26,Peru,1,4
7531,183524,S. Lowry,29,Australia,1,4
7532,229605,C. Connolly,20,England,1,26
7533,237541,Pedrosa,21,Portugal,1,27
7534,239589,W. Kanga,20,Ivory Coast,1,11
7535,241381,M. Madisha,23,South Africa,1,17
7536,176357,J. Mousinho,32,England,1,15
7537,181477,N. Boogaard,31,Australia,1,4
7538,201446,G. Moncur,24,England,1,10
7539,221926,M. Araz,24,Switzerland,1,53
7540,231142,Nuno Tomás,22,Portugal,1,25
7541,237542,G. Páez,28,Venezuela,1,9
7542,188390,G. Galitsios,31,Greece,1,13
7543,190438,F. Semb Berge,28,Norway,1,3
7544,214759,R. de la Fuente,27,Chile,1,19
7545,222951,M. Rodák,21,Slovakia,1,1
7546,226535,S. Johnson,25,Liberia,1,10
7547,239335,Óscar,20,Spain,1,27
7548,170472,J. Parr,29,Norway,1,3
7549,237544,L. Vido,21,Italy,1,10
7550,189160,G. McCleary,31,Jamaica,1,12
7551,210409,L. MacLeod,24,Scotland,1,4
7552,225769,G. Dobson,20,England,1,4
7553,231913,F. Aursnes,22,Norway,1,17
7554,215786,Y. Boé-Kane,27,France,1,13
7555,209643,M. Viloti?,31,Serbia,1,15
7556,234987,A. Androutsos,21,Greece,1,8
7557,179947,Edgar,31,Brazil,1,9
7558,203756,M. Smith,29,England,1,17
7559,205548,N. Bellomo,27,Italy,1,16
7560,170988,Toquero,33,Spain,1,23
7561,239340,J. Chabot,20,Germany,1,24
7562,211437,L. Bertone,24,Switzerland,1,6
7563,214765,M. Herrera,26,Argentina,1,2
7564,223981,M. Clark,22,England,1,5
7565,234989,A. Benedetti,26,Italy,1,3
7566,239085,E. Håland,17,Norway,1,30
7567,198638,O. Buff,25,Switzerland,1,15
7568,223214,K. Friesenbichler,24,Austria,1,9
7569,223726,E. Ka?,26,Turkey,1,39
7570,226542,D. Martínez,28,Colombia,1,1
7571,199407,D. Post,29,Netherlands,1,6
7572,214767,L. Balbi,29,Argentina,1,22
7573,234735,A. Jovanovi?,25,Serbia,1,25
7574,237039,L. Lamprou,20,Greece,1,97
7575,241135,J. Collins,23,Nigeria,1,29
7576,216048,G. Vargas,34,Chile,1,23
7577,173040,A. Bonnet,31,France,1,17
7578,189936,R. Ruiter,31,Netherlands,1,25
7579,193264,P. Farkas,25,Austria,1,25
7580,192241,R. Grant,27,Australia,1,23
7581,198642,D. Ulvestad,29,Norway,1,5
7582,202994,Han Kyo Won,28,Korea Republic,1,7
7583,212467,H. Marín,25,Mexico,1,5
7584,224243,D. Dos Santos,21,Netherlands,1,24
7585,232691,Kim Min Hyeok,26,Korea Republic,1,5
7586,196339,M. Titsch Rivero,28,Germany,1,26
7587,205044,S. Maier,24,Germany,1,7
7588,207860,A. Maund,27,United States,1,22
7589,163828,A. Le Fondre,31,England,1,9
7590,188916,H. Eyjólfsson,27,Iceland,1,15
7591,198133,L. Bacuna,26,Curacao,1,7
7592,205045,N. Röseler,26,Germany,1,13
7593,211189,B. Meccariello,27,Italy,1,16
7594,222197,Bai Jiajun,27,China PR,1,23
7595,236533,R. Glatzel,24,Germany,1,9
7596,178421,C. Cortés,34,Chile,1,13
7597,225270,I. Jeraldino,22,Chile,1,20
7598,205559,N. Dicko,26,Mali,1,9
7599,232695,F. Sbuttoni,29,Argentina,1,6
7600,236279,I. Conté,22,Guinea,1,15
7601,173815,M. Bostwick,30,England,1,16
7602,240631,A. Settembrini,26,Italy,1,8
